ChunkID, Package Name, Class Type, Hard or Soft Chunk, File Size, Other Chunks
0,/Game/Enemys/EnemyRanged/PHYS_EnemyRanged,PhysicsAsset,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_01->/Game/Map/01Fase->/Game/Enemys/EnemyRanged/BP_EnemyRangedSpawner->/Game/Enemys/EnemyRanged/BP_EnemyRanged->/Game/Enemys/EnemyRanged/SK_EnemyRanged->/Game/Enemys/EnemyRanged/PHYS_EnemyRanged,2111,None
0,/Game/Enemys/EnemyRanged/SK_EnemyRanged,SkeletalMesh,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_01->/Game/Map/01Fase->/Game/Enemys/EnemyRanged/BP_EnemyRangedSpawner->/Game/Enemys/EnemyRanged/BP_EnemyRanged->/Game/Enemys/EnemyRanged/SK_EnemyRanged,355763,None
0,/Game/Enemys/EnemyRanged/SKEL_EnemyRanged,Skeleton,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_01->/Game/Map/01Fase->/Game/Enemys/EnemyRanged/BP_EnemyRangedSpawner->/Game/Enemys/EnemyRanged/BP_EnemyRanged->/Game/Enemys/EnemyRanged/SK_EnemyRanged->/Game/Enemys/EnemyRanged/SKEL_EnemyRanged,1521,None
0,/Game/Enemys/EnemyRanged/SM_EnemyProjectile,StaticMesh,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_01->/Game/Map/01Fase->/Game/Enemys/EnemyRanged/BP_EnemyRangedSpawner->/Game/Enemys/EnemyRanged/BP_EnemyRanged->/Game/Enemys/EnemyRanged/BP_EnemyRanged_Projectile->/Game/Enemys/EnemyRanged/SM_EnemyProjectile,45899,None
0,/Game/Enemys/EnemyRanged/T_EnemyRanged_D,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_01->/Game/Map/01Fase->/Game/Enemys/EnemyRanged/BP_EnemyRangedSpawner->/Game/Enemys/EnemyRanged/BP_EnemyRanged->/Game/Enemys/EnemyRanged/SK_EnemyRanged->/Game/Enemys/EnemyRanged/M_EnemyRanged->/Game/Enemys/EnemyRanged/T_EnemyRanged_D,700382,None
0,/Game/Enemys/EnemyRanged/T_EnemyRanged_N,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_01->/Game/Map/01Fase->/Game/Enemys/EnemyRanged/BP_EnemyRangedSpawner->/Game/Enemys/EnemyRanged/BP_EnemyRanged->/Game/Enemys/EnemyRanged/SK_EnemyRanged->/Game/Enemys/EnemyRanged/M_EnemyRanged->/Game/Enemys/EnemyRanged/T_EnemyRanged_N,1399765,None
0,/Game/Enemys/EnemyRanged/T_EnemyRanged_O,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_01->/Game/Map/01Fase->/Game/Enemys/EnemyRanged/BP_EnemyRangedSpawner->/Game/Enemys/EnemyRanged/BP_EnemyRanged->/Game/Enemys/EnemyRanged/SK_EnemyRanged->/Game/Enemys/EnemyRanged/M_EnemyRanged->/Game/Enemys/EnemyRanged/T_EnemyRanged_O,700382,None
0,/Game/Enemys/Meteor/BP_Meteor_01,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01,25043,None
0,/Game/Enemys/Meteor/BP_Meteor_02,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_02,19930,None
0,/Game/Enemys/Meteor/BP_Meteor_03,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_03,19930,None
0,/Game/Enemys/Meteor/BP_MeteorSpawner,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner,14643,None
0,/Game/Enemys/Meteor/M_Meteor,MaterialInstanceConstant,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/Enemys/Meteor/SK_Meteor_01->/Game/Enemys/Meteor/M_Meteor,847,None
0,/Game/Enemys/Meteor/PHYS_Meteor_01,PhysicsAsset,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/Enemys/Meteor/SK_Meteor_01->/Game/Enemys/Meteor/PHYS_Meteor_01,2100,None
0,/Game/Enemys/Meteor/PHYS_Meteor_02,PhysicsAsset,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_02->/Game/Enemys/Meteor/SK_Meteor_02->/Game/Enemys/Meteor/PHYS_Meteor_02,2100,None
0,/Game/Enemys/Meteor/PHYS_Meteor_03,PhysicsAsset,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_03->/Game/Enemys/Meteor/SK_Meteor_03->/Game/Enemys/Meteor/PHYS_Meteor_03,2100,None
0,/Game/Enemys/Meteor/SK_Meteor_01,SkeletalMesh,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/Enemys/Meteor/SK_Meteor_01,17413,None
0,/Game/Enemys/Meteor/SK_Meteor_02,SkeletalMesh,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_02->/Game/Enemys/Meteor/SK_Meteor_02,25917,None
0,/Game/Enemys/Meteor/SK_Meteor_03,SkeletalMesh,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_03->/Game/Enemys/Meteor/SK_Meteor_03,25206,None
0,/Game/Enemys/Meteor/SKEL_Meteor,Skeleton,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/Enemys/Meteor/SK_Meteor_01->/Game/Enemys/Meteor/SKEL_Meteor,1120,None
0,/Game/Map/00MainMenu,World,Soft From Unassigned Package? Best Guess: /Game/Map/00MainMenu,6651,None
0,/Game/Map/00MainMenu_BuiltData,MapBuildDataRegistry,Soft From Unassigned Package? Best Guess: /Game/Map/00MainMenu->/Game/Map/00MainMenu_BuiltData,22145,None
0,/Game/Map/01Fase,World,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_StartGame_02->/Game/Map/02Fase->/Game/Animations/LS_ScoreBoard_02->/Game/Map/01Fase,73043,None
0,/Game/Map/01Fase_BuiltData,MapBuildDataRegistry,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_StartGame_02->/Game/Map/02Fase->/Game/Animations/LS_ScoreBoard_02->/Game/Map/01Fase->/Game/Map/01Fase_BuiltData,34238,None
0,/Game/Map/02Fase,World,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase,71912,None
0,/Game/Map/02Fase_BuiltData,MapBuildDataRegistry,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Map/02Fase_BuiltData,161065,None
0,/Game/Map/03Fase,World,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_03->/Game/Map/03Fase,81034,None
0,/Game/Map/03Fase_BuiltData,MapBuildDataRegistry,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_03->/Game/Map/03Fase->/Game/Map/03Fase_BuiltData,74503,None
0,/Game/Map/BP_01Fase_Sky,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_StartGame_02->/Game/Map/02Fase->/Game/Animations/LS_ScoreBoard_02->/Game/Map/01Fase->/Game/Map/BP_01Fase_Sky,12340,None
0,/Game/Map/M_Sky_01,Material,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_StartGame_02->/Game/Map/02Fase->/Game/Animations/LS_ScoreBoard_02->/Game/Map/01Fase->/Game/Map/BP_01Fase_Sky->/Game/Map/M_Sky_01,67750,None
0,/Game/Map/M_Space_01,Material,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_StartGame_03->/Game/Map/03Fase->/Game/Animations/LS_ScoreBoard_03->/Game/Map/01Fase->/Game/Map/BP_01Fase_Sky->/Game/Map/M_Space_01,106029,None
0,/Game/Map/M_Space_02,Material,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_StartGame_02->/Game/Map/02Fase->/Game/Animations/LS_ScoreBoard_02->/Game/Map/01Fase->/Game/Map/BP_01Fase_Sky->/Game/Map/M_Space_02,104475,None
0,/Game/Map/T_Sky_01,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_StartGame_02->/Game/Map/02Fase->/Game/Animations/LS_ScoreBoard_02->/Game/Map/01Fase->/Game/Map/BP_01Fase_Sky->/Game/Map/M_Sky_01->/Game/Map/T_Sky_01,4001294,None
0,/Game/Map/T_Space_01,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_StartGame_03->/Game/Map/03Fase->/Game/Animations/LS_ScoreBoard_03->/Game/Map/01Fase->/Game/Map/BP_01Fase_Sky->/Game/Map/M_Space_01->/Game/Map/T_Space_01,2001000,None
0,/Game/Map/T_Space_02,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_StartGame_02->/Game/Map/02Fase->/Game/Animations/LS_ScoreBoard_02->/Game/Map/01Fase->/Game/Map/BP_01Fase_Sky->/Game/Map/M_Space_02->/Game/Map/T_Space_02,2001000,None
0,/Game/Map/T_Stars_01,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_01->/Game/Map/01Fase->/Game/Map/BP_01Fase_Sky->/Game/Map/M_Space_01->/Game/Map/T_Stars_01,2001000,None
0,/Game/Particle/BossProjectileSpawnParticles/M_Diamond,Material,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_03->/Game/Map/03Fase->/Game/Enemys/Boss/BP_Boss->/Game/Particle/BossProjectileSpawnParticles/P_RingSpawnter->/Game/Particle/BossProjectileSpawnParticles/M_Diamond,105087,None
0,/Game/Particle/BossProjectileSpawnParticles/M_Ring,Material,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_03->/Game/Map/03Fase->/Game/Enemys/Boss/BP_Boss->/Game/Particle/BossProjectileSpawnParticles/P_RingSpawnter->/Game/Particle/BossProjectileSpawnParticles/M_Ring,186017,None
0,/Game/Particle/BossProjectileSpawnParticles/M_Smoke,Material,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_03->/Game/Map/03Fase->/Game/Enemys/Boss/BP_Boss->/Game/Particle/BossProjectileSpawnParticles/P_RingSpawnter->/Game/Particle/BossProjectileSpawnParticles/M_Smoke,106375,None
0,/Game/Particle/BossProjectileSpawnParticles/M_Smoke1,Material,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_03->/Game/Map/03Fase->/Game/Enemys/Boss/BP_Boss->/Game/Particle/BossProjectileSpawnParticles/P_RingSpawnter->/Game/Particle/BossProjectileSpawnParticles/M_Smoke1,108152,None
0,/Game/Particle/BossProjectileSpawnParticles/M_Smoke2,Material,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_03->/Game/Map/03Fase->/Game/Enemys/Boss/BP_Boss->/Game/Particle/BossProjectileSpawnParticles/P_RingSpawnter->/Game/Particle/BossProjectileSpawnParticles/M_Smoke2,108144,None
0,/Game/Particle/BossProjectileSpawnParticles/P_RingSpawnter,ParticleSystem,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_03->/Game/Map/03Fase->/Game/Enemys/Boss/BP_Boss->/Game/Particle/BossProjectileSpawnParticles/P_RingSpawnter,43970,None
0,/Game/Particle/BossProjectileSpawnParticles/T_RingAlpha,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_03->/Game/Map/03Fase->/Game/Enemys/Boss/BP_Boss->/Game/Particle/BossProjectileSpawnParticles/P_RingSpawnter->/Game/Particle/BossProjectileSpawnParticles/M_Ring->/Game/Particle/BossProjectileSpawnParticles/T_RingAlpha,700393,None
0,/Game/Particle/BossProjectileSpawnParticles/T_Smoke,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_03->/Game/Map/03Fase->/Game/Enemys/Boss/BP_Boss->/Game/Particle/BossProjectileSpawnParticles/P_RingSpawnter->/Game/Particle/BossProjectileSpawnParticles/M_Smoke2->/Game/Particle/BossProjectileSpawnParticles/T_Smoke,176061,None
0,/Game/Particle/BossProjectileSpawnParticles/T_Smoke1,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_03->/Game/Map/03Fase->/Game/Enemys/Boss/BP_Boss->/Game/Particle/BossProjectileSpawnParticles/P_RingSpawnter->/Game/Particle/BossProjectileSpawnParticles/M_Smoke1->/Game/Particle/BossProjectileSpawnParticles/T_Smoke1,176063,None
0,/Game/Particle/BossProjectileSpawnParticles/T_Smoke2,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_03->/Game/Map/03Fase->/Game/Enemys/Boss/BP_Boss->/Game/Particle/BossProjectileSpawnParticles/P_RingSpawnter->/Game/Particle/BossProjectileSpawnParticles/M_Smoke1->/Game/Particle/BossProjectileSpawnParticles/T_Smoke2,176063,None
0,/Game/Particle/M_smoke_subUV,Material,Soft From Unassigned Package? Best Guess: /Game/UI/WBP_GameOver->/Game/Blueprints/GameMode_BP->/Game/PlayerAirship/BP_PlayerAirship->/Game/Particle/Nave/P_Propulsion->/Game/Particle/M_smoke_subUV,537628,None
0,/Game/Particle/Nave/P_Propulsion,ParticleSystem,Soft From Unassigned Package? Best Guess: /Game/UI/WBP_GameOver->/Game/Blueprints/GameMode_BP->/Game/PlayerAirship/BP_PlayerAirship->/Game/Particle/Nave/P_Propulsion,20983,None
0,/Game/Particle/Nave_Invicible/M_Invicible,Material,Soft From Unassigned Package? Best Guess: /Game/UI/WBP_GameOver->/Game/Blueprints/GameMode_BP->/Game/PlayerAirship/BP_PlayerAirship->/Game/Particle/Nave_Invicible/P_Ring->/Game/Particle/Nave_Invicible/M_Invicible,505700,None
0,/Game/Particle/Nave_Invicible/M_Nave_Material01,Material,Soft From Unassigned Package? Best Guess: /Game/UI/WBP_GameOver->/Game/Blueprints/GameMode_BP->/Game/PlayerAirship/BP_PlayerAirship->/Game/Particle/Nave_Invicible/P_Ring->/Game/Particle/Nave_Invicible/M_Nave_Material01,122748,None
0,/Game/Particle/Nave_Invicible/M_Nave_smoke,Material,Soft From Unassigned Package? Best Guess: /Game/UI/WBP_GameOver->/Game/Blueprints/GameMode_BP->/Game/PlayerAirship/BP_PlayerAirship->/Game/Particle/Nave_Invicible/P_Ring->/Game/Particle/Nave_Invicible/M_Nave_smoke,106646,None
0,/Game/Particle/Nave_Invicible/P_Ring,ParticleSystem,Soft From Unassigned Package? Best Guess: /Game/UI/WBP_GameOver->/Game/Blueprints/GameMode_BP->/Game/PlayerAirship/BP_PlayerAirship->/Game/Particle/Nave_Invicible/P_Ring,41550,None
0,/Game/Particle/Nave_Invicible/T_Blast,Texture2D,Soft From Unassigned Package? Best Guess: /Game/UI/WBP_GameOver->/Game/Blueprints/GameMode_BP->/Game/PlayerAirship/BP_PlayerAirship->/Game/Particle/Nave_Invicible/P_Ring->/Game/Particle/Nave_Invicible/M_Invicible->/Game/Particle/Nave_Invicible/T_Blast,700371,None
0,/Game/Particle/Nave_Invicible/T_Smoke_Tile_01,Texture2D,Soft From Unassigned Package? Best Guess: /Game/UI/WBP_GameOver->/Game/Blueprints/GameMode_BP->/Game/PlayerAirship/BP_PlayerAirship->/Game/Particle/Nave_Invicible/P_Ring->/Game/Particle/Nave_Invicible/M_Nave_Material01->/Game/Particle/Nave_Invicible/T_Smoke_Tile_01,176063,None
0,/Game/Particle/Nave_Invicible/T_Soft_Smoke2_Dup,Texture2D,Soft From Unassigned Package? Best Guess: /Game/UI/WBP_GameOver->/Game/Blueprints/GameMode_BP->/Game/PlayerAirship/BP_PlayerAirship->/Game/Particle/Nave_Invicible/P_Ring->/Game/Particle/Nave_Invicible/M_Nave_Material01->/Game/Particle/Nave_Invicible/T_Soft_Smoke2_Dup,176067,None
0,/Game/Particle/P_BossExplosion,ParticleSystem,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_03->/Game/Map/03Fase->/Game/Enemys/Boss/BP_Boss->/Game/Particle/P_BossExplosion,62442,None
0,/Game/Particle/P_Powerup,ParticleSystem,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/Bomb/BP_BombPickup->/Game/Particle/P_Powerup,16631,None
0,/Game/Particle/P_Sparks_With_Explosions,ParticleSystem,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_01->/Game/Map/01Fase->/Game/Enemys/EnemyMelee/BP_EnemyMeleeSpawner->/Game/Enemys/EnemyMelee/BP_EnemyMelee->/Game/Particle/P_Sparks_With_Explosions,62510,None
0,/Game/PicksUps/Bomb/BP_Bomb,Blueprint,Soft From Unassigned Package? Best Guess: /Game/UI/WBP_GameOver->/Game/Blueprints/GameMode_BP->/Game/PlayerAirship/BP_PlayerAirship->/Game/PicksUps/Bomb/BP_Bomb,9941,None
0,/Game/PicksUps/Bomb/BP_BombPickup,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/Bomb/BP_BombPickup,18710,None
0,/Game/PicksUps/Bomb/M_PickupBomb,Material,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/Bomb/BP_BombPickup->/Game/PicksUps/Bomb/M_PickupBomb,70945,None
0,/Game/PicksUps/Bomb/PHYS_Bomb,PhysicsAsset,Soft From Unassigned Package? Best Guess: /Game/UI/WBP_GameOver->/Game/Blueprints/GameMode_BP->/Game/PlayerAirship/BP_PlayerAirship->/Game/PicksUps/Bomb/BP_Bomb->/Game/PicksUps/Bomb/SK_Bomb->/Game/PicksUps/Bomb/PHYS_Bomb,692,None
0,/Game/PicksUps/Bomb/SK_Bomb,SkeletalMesh,Soft From Unassigned Package? Best Guess: /Game/UI/WBP_GameOver->/Game/Blueprints/GameMode_BP->/Game/PlayerAirship/BP_PlayerAirship->/Game/PicksUps/Bomb/BP_Bomb->/Game/PicksUps/Bomb/SK_Bomb,74354,None
0,/Game/PicksUps/Bomb/SKEL_Bomb,Skeleton,Soft From Unassigned Package? Best Guess: /Game/UI/WBP_GameOver->/Game/Blueprints/GameMode_BP->/Game/PlayerAirship/BP_PlayerAirship->/Game/PicksUps/Bomb/BP_Bomb->/Game/PicksUps/Bomb/SK_Bomb->/Game/PicksUps/Bomb/SKEL_Bomb,1246,None
0,/Game/PicksUps/Bomb/T_BombPickup_D,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/Bomb/BP_BombPickup->/Game/PicksUps/Bomb/M_PickupBomb->/Game/PicksUps/Bomb/T_BombPickup_D,700375,None
0,/Game/PicksUps/Bomb/T_BombPickup_M,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/Bomb/BP_BombPickup->/Game/PicksUps/Bomb/M_PickupBomb->/Game/PicksUps/Bomb/T_BombPickup_M,700375,None
0,/Game/PicksUps/Bomb/T_BombPickup_N,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/Bomb/BP_BombPickup->/Game/PicksUps/Bomb/M_PickupBomb->/Game/PicksUps/Bomb/T_BombPickup_N,1399758,None
0,/Game/PicksUps/Bomb/T_BombPickup_R,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/Bomb/BP_BombPickup->/Game/PicksUps/Bomb/M_PickupBomb->/Game/PicksUps/Bomb/T_BombPickup_R,700375,None
0,/Game/PicksUps/MachineGun/BP_MachineGunPickup,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/MachineGun/BP_MachineGunPickup,19740,None
0,/Game/PicksUps/MachineGun/M_MachineGunPickup,Material,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/MachineGun/BP_MachineGunPickup->/Game/PicksUps/MachineGun/M_MachineGunPickup,71377,None
0,/Game/PicksUps/MachineGun/T_MachineGunPickup_D,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/MachineGun/BP_MachineGunPickup->/Game/PicksUps/MachineGun/M_MachineGunPickup->/Game/PicksUps/MachineGun/T_MachineGunPickup_D,700393,None
0,/Game/PicksUps/MachineGun/T_MachineGunPickup_M,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/MachineGun/BP_MachineGunPickup->/Game/PicksUps/MachineGun/M_MachineGunPickup->/Game/PicksUps/MachineGun/T_MachineGunPickup_M,700393,None
0,/Game/PicksUps/MachineGun/T_MachineGunPickup_N,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/MachineGun/BP_MachineGunPickup->/Game/PicksUps/MachineGun/M_MachineGunPickup->/Game/PicksUps/MachineGun/T_MachineGunPickup_N,1399776,None
0,/Game/PicksUps/MachineGun/T_MachineGunPickup_R,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/MachineGun/BP_MachineGunPickup->/Game/PicksUps/MachineGun/M_MachineGunPickup->/Game/PicksUps/MachineGun/T_MachineGunPickup_R,700393,None
0,/Game/PicksUps/SpreadGun/BP_SpreadPickup,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/SpreadGun/BP_SpreadPickup,19714,None
0,/Game/PicksUps/SpreadGun/M_SpreadPickup,Material,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/SpreadGun/BP_SpreadPickup->/Game/PicksUps/SpreadGun/M_SpreadPickup,71223,None
0,/Game/PicksUps/SpreadGun/T_SpreadPickup_D,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/SpreadGun/BP_SpreadPickup->/Game/PicksUps/SpreadGun/M_SpreadPickup->/Game/PicksUps/SpreadGun/T_SpreadPickup_D,700384,None
0,/Game/PicksUps/SpreadGun/T_SpreadPickup_M,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/SpreadGun/BP_SpreadPickup->/Game/PicksUps/SpreadGun/M_SpreadPickup->/Game/PicksUps/SpreadGun/T_SpreadPickup_M,5593878,None
0,/Game/PicksUps/SpreadGun/T_SpreadPickup_N,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/SpreadGun/BP_SpreadPickup->/Game/PicksUps/SpreadGun/M_SpreadPickup->/Game/PicksUps/SpreadGun/T_SpreadPickup_N,1399767,None
0,/Game/PicksUps/SpreadGun/T_SpreadPickup_R,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/SpreadGun/BP_SpreadPickup->/Game/PicksUps/SpreadGun/M_SpreadPickup->/Game/PicksUps/SpreadGun/T_SpreadPickup_R,5593878,None
0,/Game/PicksUps/Utility/M_Pickup_Base,Material,Soft From Unassigned Package? Best Guess: /Game/Animations/LS_ScoreBoard_02->/Game/Map/02Fase->/Game/Enemys/Meteor/BP_MeteorSpawner->/Game/Enemys/Meteor/BP_Meteor_01->/Game/PicksUps/Bomb/BP_BombPickup->/Game/PicksUps/Utility/SM_Pickup_Base->/Game/PicksUps/Utility/M_Pickup_Base,63873,None
